Ticker,Signal Date,Signal_New,Setup_New,Market Regime_New,Technical Score_New,Actionability Score_New,Entry Low_New,Entry High_New,Stop Loss_New,Target 1_New,Target 2_New,R:R T1_New,Signal_Ref,Setup_Ref,Market Regime_Ref,Technical Score_Ref,Actionability Score_Ref,Entry Low_Ref,Entry High_Ref,Stop Loss_Ref,Target 1_Ref,Target 2_Ref,R:R T1_Ref,_merge,Candidate Source,Survivorship Bias Warning
HCLTECH.NS,2018-09-27,WAIT FOR BETTER ENTRY,PULLBACK,NEUTRAL,85.0,20.0,412.5424,419.0395,402.9913,434.6673,459.1602,0.9738,WAIT FOR BETTER ENTRY,PULLBACK,NEUTRAL,85.0,20.0,412.5425,419.0395,402.9912,434.6672,459.1605,0.9738,both,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
HCLTECH.NS,2018-09-28,WAIT FOR BETTER ENTRY,PULLBACK,NEUTRAL,83.0,20.0,413.6787,420.0263,402.9913,434.6673,462.6139,0.8595,WAIT FOR BETTER ENTRY,PULLBACK,NEUTRAL,83.0,20.0,413.6787,420.0263,402.9912,434.6672,462.6142,0.8595,both,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
HCLTECH.NS,2018-10-01,WAIT FOR BETTER ENTRY,PULLBACK,NEUTRAL,82.0,20.0,415.2658,421.6015,402.9913,434.6673,468.1272,0.7021,WAIT FOR BETTER ENTRY,PULLBACK,NEUTRAL,82.0,20.0,415.2658,421.6015,402.9912,434.6672,468.1275,0.7021,both,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
HCLTECH.NS,2018-10-03,WAIT FOR BETTER ENTRY,PULLBACK,NEUTRAL,83.0,20.0,416.0505,421.6279,402.9913,434.6673,468.2196,0.6997,WAIT FOR BETTER ENTRY,PULLBACK,NEUTRAL,83.0,20.0,416.0505,421.6279,402.9912,434.6672,468.2196,0.6997,both,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
HCLTECH.NS,2018-10-04,WATCH - MARKET RISK,PULLBACK,BEAR,79.0,74.0,406.5523,413.2904,400.6564,434.6673,444.8752,1.692,WATCH - MARKET RISK,PULLBACK,BEAR,79.0,74.0,406.5523,413.2904,400.6564,434.6672,444.8752,1.692,both,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
HCLTECH.NS,2018-10-05,WATCH - MARKET RISK,PULLBACK,BEAR,78.0,68.0,406.4849,413.3577,400.4713,434.6673,445.5738,1.6536,WATCH - MARKET RISK,PULLBACK,BEAR,78.0,68.0,406.4849,413.3577,400.4713,434.6672,445.5738,1.6536,both,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
HCLTECH.NS,2018-10-08,WATCH - MARKET RISK,PULLBACK,BEAR,78.0,72.0,401.422,408.6107,395.1318,434.6673,442.3081,1.9331,WATCH - MARKET RISK,PULLBACK,BEAR,78.0,72.0,401.4219,408.6106,395.1317,434.6672,442.308,1.9331,both,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
HCLTECH.NS,2018-10-09,WATCH - MARKET RISK,PULLBACK,BEAR,74.0,72.0,401.2857,408.747,394.7571,434.6673,443.7216,1.8528,WATCH - MARKET RISK,PULLBACK,BEAR,74.0,72.0,401.2856,408.7469,394.757,434.6672,443.7215,1.8528,both,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
HCLTECH.NS,2018-10-10,WATCH,PULLBACK,BEAR,69.0,57.0,401.2227,406.3669,392.1407,434.6673,441.9324,1.9893,WATCH,PULLBACK,BEAR,69.0,57.0,401.2226,406.3668,392.1406,434.6672,441.9324,1.9893,both,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
HCLTECH.NS,2019-04-30,WAIT FOR BETTER ENTRY,BREAKOUT,STRONG BULL,79.0,33.0,454.6711,461.4911,415.5057,530.4694,576.4549,1.5,WAIT FOR BETTER ENTRY,BREAKOUT,STRONG BULL,79.0,33.0,454.6711,461.4911,415.5055,530.4696,576.4552,1.5,both,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
HCLTECH.NS,2019-05-03,WAIT FOR BETTER ENTRY,PULLBACK,STRONG BULL,85.0,35.0,428.259,437.2779,417.0597,460.6485,487.8233,1.1559,WAIT FOR BETTER ENTRY,PULLBACK,STRONG BULL,85.0,35.0,428.259,437.2779,417.0597,460.6485,487.8235,1.1559,both,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
HCLTECH.NS,2019-05-06,WAIT FOR BETTER ENTRY,PULLBACK,STRONG BULL,82.0,35.0,429.0487,437.7857,417.0597,460.6485,489.6007,1.1031,WAIT FOR BETTER ENTRY,PULLBACK,STRONG BULL,82.0,35.0,429.0487,437.7857,417.0597,460.6485,489.6009,1.1031,both,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
HCLTECH.NS,2019-05-07,WAIT FOR BETTER ENTRY,PULLBACK,STRONG BULL,85.0,35.0,429.2002,438.0667,417.0597,460.6485,490.5842,1.075,WAIT FOR BETTER ENTRY,PULLBACK,STRONG BULL,85.0,35.0,429.2002,438.0667,417.0597,460.6485,490.5844,1.075,both,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
HCLTECH.NS,2019-05-10,WATCH,PULLBACK,NEUTRAL,68.0,77.0,414.3716,421.4918,403.5521,460.6485,466.341,2.1827,WATCH,PULLBACK,NEUTRAL,68.0,77.0,414.3715,421.4919,403.5522,460.6485,466.3411,2.1827,both,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
HCLTECH.NS,2019-05-13,WATCH,PULLBACK,NEUTRAL,64.0,75.0,414.4612,420.3282,402.7244,460.6485,464.3376,2.2904,WATCH,PULLBACK,NEUTRAL,64.0,75.0,414.4611,420.3282,402.7244,460.6485,464.3375,2.2904,both,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
HCLTECH.NS,2019-08-19,WAIT FOR BETTER ENTRY,PULLBACK,BEAR,73.0,20.0,403.859,412.1657,383.9602,428.4229,434.8545,0.5764,WAIT FOR BETTER ENTRY,PULLBACK,BEAR,73.0,20.0,403.859,412.1656,383.9602,428.423,434.8545,0.5764,both,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
HCLTECH.NS,2019-08-28,WAIT FOR BETTER ENTRY,BREAKOUT,BEAR,82.0,20.0,429.2797,435.7189,406.9524,460.6485,507.6353,0.8666,WAIT FOR BETTER ENTRY,BREAKOUT,BEAR,82.0,20.0,429.2799,435.7191,406.9524,460.6485,507.6356,0.8666,both,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
HCLTECH.NS,2019-08-30,WAIT FOR BETTER ENTRY,PULLBACK,BEAR,87.0,35.0,411.7725,420.3358,401.2359,439.9496,460.6485,1.0269,WAIT FOR BETTER ENTRY,PULLBACK,BEAR,87.0,35.0,411.7726,420.3358,401.2359,439.9496,460.6485,1.0269,both,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
HCLTECH.NS,2019-09-13,WATCH,PULLBACK,BEAR,64.0,75.0,405.4882,413.5758,398.4115,440.1832,460.6485,1.7546,WATCH,PULLBACK,BEAR,64.0,75.0,405.4881,413.5758,398.4115,440.1832,460.6485,1.7546,both,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
HCLTECH.NS,2019-10-29,WAIT FOR BETTER ENTRY,PULLBACK,STRONG BULL,72.0,35.0,418.8409,427.9375,405.9421,451.2403,457.8945,1.0594,WAIT FOR BETTER ENTRY,PULLBACK,STRONG BULL,72.0,35.0,418.8409,427.9375,405.9422,451.2403,457.8945,1.0594,both,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
HCLTECH.NS,2019-11-06,WAIT FOR BETTER ENTRY,PULLBACK,STRONG BULL,78.0,35.0,429.5678,437.5746,419.1107,456.3188,483.7343,1.0152,WAIT FOR BETTER ENTRY,PULLBACK,STRONG BULL,78.0,35.0,429.5679,437.5746,419.1107,456.3189,483.7343,1.0152,both,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
HCLTECH.NS,2019-11-08,WAIT FOR BETTER ENTRY,PULLBACK,STRONG BULL,85.0,20.0,434.1988,441.885,420.8855,456.3188,494.3836,0.6873,WAIT FOR BETTER ENTRY,PULLBACK,STRONG BULL,85.0,20.0,434.1987,441.8849,420.8856,456.3189,494.3833,0.6874,both,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
HCLTECH.NS,2019-11-11,WAIT FOR BETTER ENTRY,PULLBACK,STRONG BULL,75.0,20.0,435.3209,442.9818,420.8855,456.3188,498.2227,0.6036,WAIT FOR BETTER ENTRY,PULLBACK,STRONG BULL,75.0,20.0,435.321,442.9819,420.8856,456.3189,498.2228,0.6036,both,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
HCLTECH.NS,2019-11-13,WAIT FOR BETTER ENTRY,PULLBACK,STRONG BULL,76.0,20.0,437.0009,444.0723,420.8855,456.3188,502.0394,0.5282,WAIT FOR BETTER ENTRY,PULLBACK,STRONG BULL,76.0,20.0,437.001,444.0724,420.8856,456.3189,502.0394,0.5282,both,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
HCLTECH.NS,2019-11-14,WAIT FOR BETTER ENTRY,PULLBACK,STRONG BULL,82.0,20.0,437.1085,444.6539,420.8855,456.3188,504.075,0.4908,WAIT FOR BETTER ENTRY,PULLBACK,STRONG BULL,82.0,20.0,437.1085,444.654,420.8856,456.3189,504.0749,0.4908,both,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
HCLTECH.NS,2019-11-15,WAIT FOR BETTER ENTRY,PULLBACK,STRONG BULL,69.0,20.0,438.0021,445.4499,420.8855,456.3188,506.8608,0.4425,WAIT FOR BETTER ENTRY,PULLBACK,STRONG BULL,69.0,20.0,438.0021,445.4499,420.8856,456.3189,506.8606,0.4425,both,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
HCLTECH.NS,2019-11-18,WAIT FOR BETTER ENTRY,PULLBACK,STRONG BULL,71.0,20.0,439.1208,445.0473,420.8855,456.3188,505.4519,0.4665,WAIT FOR BETTER ENTRY,PULLBACK,STRONG BULL,71.0,20.0,439.1208,445.0474,420.8856,456.3189,505.4519,0.4665,both,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
HCLTECH.NS,2019-11-19,WAIT FOR BETTER ENTRY,PULLBACK,STRONG BULL,67.0,20.0,436.7025,442.5317,420.8855,456.3188,496.6473,0.6369,WAIT FOR BETTER ENTRY,PULLBACK,STRONG BULL,67.0,20.0,436.7026,442.5319,420.8856,456.3189,496.6475,0.6369,both,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
HCLTECH.NS,2019-11-20,WAIT FOR BETTER ENTRY,PULLBACK,STRONG BULL,67.0,20.0,435.5874,441.8104,420.8855,456.3188,494.1226,0.6934,WAIT FOR BETTER ENTRY,PULLBACK,STRONG BULL,67.0,20.0,435.5872,441.8102,420.8856,456.3189,494.1219,0.6934,both,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
HCLTECH.NS,2019-11-21,WAIT FOR BETTER ENTRY,PULLBACK,STRONG BULL,70.0,20.0,435.6396,442.2869,420.8855,456.3188,495.7903,0.6557,WAIT FOR BETTER ENTRY,PULLBACK,STRONG BULL,70.0,20.0,435.6395,442.2867,420.8856,456.3189,495.7896,0.6557,both,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
HCLTECH.NS,2019-11-22,AVOID,PULLBACK,STRONG BULL,57.0,77.0,429.1141,434.7706,420.8855,456.3188,469.4832,1.5519,AVOID,PULLBACK,STRONG BULL,57.0,77.0,429.1141,434.7705,420.8856,456.3189,469.4829,1.5519,both,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
HCLTECH.NS,2019-11-25,AVOID,PULLBACK,STRONG BULL,56.0,85.0,428.0021,434.7527,420.8855,456.3188,469.4207,1.5552,AVOID,PULLBACK,STRONG BULL,56.0,85.0,428.0021,434.7527,420.8856,456.3189,469.4204,1.5552,both,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
HCLTECH.NS,2019-11-29,AVOID,PULLBACK,STRONG BULL,58.0,89.0,426.9113,433.7121,420.8855,456.3188,465.7786,1.7625,AVOID,PULLBACK,STRONG BULL,58.0,89.0,426.9113,433.7121,420.8856,456.3189,465.7783,1.7625,both,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
HCLTECH.NS,2019-12-02,AVOID,PULLBACK,STRONG BULL,54.0,87.0,427.5376,434.198,420.8855,455.1488,467.4793,1.5738,AVOID,PULLBACK,STRONG BULL,54.0,87.0,427.5376,434.198,420.8856,455.1488,467.4791,1.5738,both,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
HCLTECH.NS,2019-12-03,WAIT FOR BETTER ENTRY,PULLBACK,STRONG BULL,56.0,35.0,428.194,434.6016,420.8855,454.8758,468.8918,1.4781,WAIT FOR BETTER ENTRY,PULLBACK,STRONG BULL,56.0,35.0,428.194,434.6016,420.8856,454.8758,468.8916,1.4781,both,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
HCLTECH.NS,2019-12-04,WAIT FOR BETTER ENTRY,PULLBACK,STRONG BULL,62.0,35.0,428.8786,435.1304,420.8855,454.1347,470.7428,1.3341,WAIT FOR BETTER ENTRY,PULLBACK,STRONG BULL,62.0,35.0,428.8786,435.1304,420.8856,454.1348,470.7426,1.3341,both,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
HCLTECH.NS,2019-12-05,WAIT FOR BETTER ENTRY,PULLBACK,STRONG BULL,54.0,35.0,429.4492,435.7225,420.8855,454.1347,472.8151,1.241,WAIT FOR BETTER ENTRY,PULLBACK,STRONG BULL,54.0,35.0,429.4492,435.7225,420.8856,454.1348,472.8149,1.241,both,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
HCLTECH.NS,2019-12-06,WAIT FOR BETTER ENTRY,PULLBACK,STRONG BULL,53.0,35.0,430.1842,436.3838,420.8855,454.1347,475.1296,1.1453,WAIT FOR BETTER ENTRY,PULLBACK,STRONG BULL,53.0,35.0,430.1842,436.3838,420.8856,454.1348,475.1295,1.1454,both,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
HCLTECH.NS,2020-01-03,WAIT FOR BETTER ENTRY,BREAKOUT,STRONG BULL,69.0,35.0,451.3695,458.1401,432.3056,496.8917,522.7262,1.5,WATCH,BREAKOUT,STRONG BULL,69.0,81.0,451.3696,458.1401,432.3055,496.8921,522.7267,1.5,both,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
HCLTECH.NS,2020-01-06,WAIT FOR BETTER ENTRY,PULLBACK,NEUTRAL,81.0,35.0,438.2154,444.4647,431.5168,459.0489,476.8344,1.1264,WAIT FOR BETTER ENTRY,PULLBACK,NEUTRAL,81.0,35.0,438.2154,444.4647,431.5169,459.049,476.8342,1.1264,both,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
HCLTECH.NS,2020-01-09,WAIT FOR BETTER ENTRY,PULLBACK,STRONG BULL,78.0,35.0,439.6213,445.9767,431.5168,462.5591,482.1265,1.1468,WAIT FOR BETTER ENTRY,PULLBACK,STRONG BULL,78.0,35.0,439.6213,445.9767,431.5169,462.5591,482.1263,1.1468,both,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
HCLTECH.NS,2020-01-10,WAIT FOR BETTER ENTRY,PULLBACK,STRONG BULL,79.0,20.0,441.288,447.7421,431.5168,462.5591,488.3056,0.9132,WAIT FOR BETTER ENTRY,PULLBACK,STRONG BULL,79.0,20.0,441.288,447.7421,431.5169,462.5591,488.3053,0.9132,both,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
HCLTECH.NS,2020-01-13,WAIT FOR BETTER ENTRY,PULLBACK,STRONG BULL,81.0,20.0,442.9941,449.4174,431.5168,462.5591,494.1691,0.7341,WAIT FOR BETTER ENTRY,PULLBACK,STRONG BULL,81.0,20.0,442.9941,449.4174,431.5169,462.5591,494.1688,0.7342,both,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
HCLTECH.NS,2020-01-14,BUY,BREAKOUT,STRONG BULL,83.0,83.0,463.4842,470.4365,439.9505,516.1654,546.6513,1.5,WAIT FOR BETTER ENTRY,BREAKOUT,STRONG BULL,83.0,35.0,463.4843,470.4365,439.9505,516.1655,546.6515,1.5,both,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
HCLTECH.NS,2020-01-20,WAIT FOR BETTER ENTRY,PULLBACK,STRONG BULL,87.0,20.0,448.4958,456.1856,438.4766,469.5793,500.458,0.7563,WAIT FOR BETTER ENTRY,PULLBACK,STRONG BULL,87.0,20.0,448.4959,456.1856,438.4767,469.5794,500.4579,0.7563,both,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
HCLTECH.NS,2020-01-21,BUY,PULLBACK,BULL,76.0,90.0,449.0385,455.5778,438.4766,482.0599,498.3307,1.5486,BUY,PULLBACK,BULL,76.0,90.0,449.0385,455.5779,438.4767,482.06,498.3309,1.5486,both,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
HCLTECH.NS,2020-01-22,WAIT FOR BETTER ENTRY,PULLBACK,BULL,85.0,35.0,450.1839,457.8672,438.4766,482.0599,506.3438,1.2476,WAIT FOR BETTER ENTRY,PULLBACK,BULL,85.0,35.0,450.184,457.8673,438.4767,482.06,506.3437,1.2477,both,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
HCLTECH.NS,2020-01-23,WAIT FOR BETTER ENTRY,PULLBACK,BULL,87.0,35.0,451.6693,459.381,438.4766,482.0599,511.6422,1.0849,WAIT FOR BETTER ENTRY,PULLBACK,BULL,87.0,35.0,451.6694,459.3811,438.4767,482.06,511.6421,1.0849,both,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
HCLTECH.NS,2020-01-28,WAIT FOR BETTER ENTRY,PULLBACK,NEUTRAL,85.0,20.0,456.1886,463.8029,442.2481,482.0599,517.6898,0.847,WAIT FOR BETTER ENTRY,PULLBACK,NEUTRAL,85.0,20.0,456.1887,463.8029,442.2481,482.06,517.6901,0.847,both,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
HCLTECH.NS,2020-01-31,BUY,PULLBACK,NEUTRAL,82.0,86.0,449.7035,457.4741,442.9042,482.0599,493.8991,1.6874,BUY,PULLBACK,NEUTRAL,82.0,86.0,449.7034,457.4741,442.9041,482.06,493.899,1.6874,both,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
HCLTECH.NS,2020-02-03,BUY,PULLBACK,NEUTRAL,80.0,78.0,448.0089,453.23,438.3465,482.0599,490.4389,1.937,BUY,PULLBACK,NEUTRAL,80.0,78.0,448.0089,453.2301,438.3466,482.06,490.4389,1.937,both,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
HCLTECH.NS,2020-02-04,BUY,PULLBACK,NEUTRAL,78.0,86.0,448.0654,455.8902,441.2187,482.0599,492.5691,1.7837,BUY,PULLBACK,NEUTRAL,78.0,86.0,448.0655,455.8903,441.2188,482.06,492.5692,1.7837,both,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
HCLTECH.NS,2020-02-05,WAIT FOR BETTER ENTRY,PULLBACK,NEUTRAL,79.0,20.0,459.9331,466.1438,445.7799,482.0599,517.0535,0.7816,WAIT FOR BETTER ENTRY,PULLBACK,NEUTRAL,79.0,20.0,459.9331,466.1437,445.78,482.06,517.0532,0.7816,both,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
HCLTECH.NS,2020-02-06,WAIT FOR BETTER ENTRY,PULLBACK,STRONG BULL,88.0,20.0,460.6584,468.7026,445.7799,482.0599,526.0095,0.5827,WAIT FOR BETTER ENTRY,PULLBACK,STRONG BULL,88.0,20.0,460.6585,468.7027,445.78,482.06,526.0096,0.5827,both,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
HCLTECH.NS,2020-02-07,WAIT FOR BETTER ENTRY,PULLBACK,NEUTRAL,86.0,20.0,461.8671,469.7862,445.7799,482.0599,529.8019,0.5113,WAIT FOR BETTER ENTRY,PULLBACK,NEUTRAL,86.0,20.0,461.8672,469.7862,445.78,482.06,529.802,0.5113,both,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
HCLTECH.NS,2020-02-10,WAIT FOR BETTER ENTRY,PULLBACK,NEUTRAL,85.0,20.0,462.7252,470.5214,445.7799,482.0599,532.3752,0.4664,WAIT FOR BETTER ENTRY,PULLBACK,NEUTRAL,85.0,20.0,462.7253,470.5215,445.78,482.06,532.3753,0.4664,both,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
