Experiment ID,Ticker,Signal Date,Classification,Material To Portfolio Membership,Generated Signal,Reference Signal,Generated Setup,Reference Setup,Generated Market Regime,Reference Market Regime,Generated Technical Score,Reference Technical Score,Abs Diff Technical Score,Generated Actionability Score,Reference Actionability Score,Abs Diff Actionability Score,Generated Entry Low,Reference Entry Low,Abs Diff Entry Low,Generated Entry High,Reference Entry High,Abs Diff Entry High,Generated Stop Loss,Reference Stop Loss,Abs Diff Stop Loss,Generated Target 1,Reference Target 1,Abs Diff Target 1,Generated Target 2,Reference Target 2,Abs Diff Target 2,Generated R:R T1,Reference R:R T1,Abs Diff R:R T1,Generated R:R T2,Reference R:R T2,Abs Diff R:R T2,Config SHA-256,Data Manifest SHA-256,Survivorship Bias Warning
S221_20110830_20260828_e210057f2894,BEL.NS,2015-10-29,TARGET_DIFFERENCE,False,WAIT FOR BETTER ENTRY,WAIT FOR BETTER ENTRY,PULLBACK,PULLBACK,BEAR,BEAR,80.0,80.0,0.0,20.0,20.0,0.0,29.7059,29.7059,0.0,30.4461,30.4461,0.0,27.9001,27.9001,0.0,31.6169,31.6169,0.0,34.6219,34.6219,0.0,0.4598,0.4598,0.0,1.6401,1.6402,0.00010000000000021103,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,BEL.NS,2015-11-06,TARGET_DIFFERENCE,False,WAIT FOR BETTER ENTRY,WAIT FOR BETTER ENTRY,PULLBACK,PULLBACK,STRONG BEAR,STRONG BEAR,83.0,83.0,0.0,18.0,18.0,0.0,30.2292,30.2292,0.0,30.9648,30.9648,0.0,28.6478,28.6478,0.0,32.1468,32.1468,0.0,33.4846,33.4845,0.00010000000000331966,0.5101,0.5101,0.0,1.0875,1.0875,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,BEL.NS,2015-11-13,FLOAT_ONLY,False,WAIT FOR BETTER ENTRY,WAIT FOR BETTER ENTRY,PULLBACK,PULLBACK,STRONG BEAR,STRONG BEAR,82.0,82.0,0.0,20.0,20.0,0.0,30.4024,30.4024,0.0,31.0354,31.0355,9.999999999976694e-05,28.6478,28.6478,0.0,32.6491,32.6491,0.0,34.6219,34.6219,0.0,0.6758,0.6758,0.0,1.5021,1.5021,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,BEL.NS,2015-11-23,FLOAT_ONLY,False,WAIT FOR BETTER ENTRY,WAIT FOR BETTER ENTRY,PULLBACK,PULLBACK,STRONG BEAR,STRONG BEAR,82.0,82.0,0.0,16.0,16.0,0.0,30.778,30.7781,9.999999999976694e-05,31.4159,31.4159,0.0,28.7219,28.7219,0.0,32.6491,32.6491,0.0,34.6219,34.6219,0.0,0.4577,0.4577,0.0,1.19,1.19,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,BEL.NS,2015-12-02,FLOAT_ONLY,False,WATCH,WATCH,PULLBACK,PULLBACK,BEAR,BEAR,68.0,68.0,0.0,65.0,65.0,0.0,30.0952,30.0952,0.0,30.601,30.601,0.0,29.3118,29.3119,9.999999999976694e-05,32.6491,32.6491,0.0,34.6219,34.6219,0.0,1.5888,1.5888,0.0,3.1191,3.1191,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,BEL.NS,2015-12-29,TARGET_DIFFERENCE,False,WAIT FOR BETTER ENTRY,WAIT FOR BETTER ENTRY,BREAKOUT,BREAKOUT,NEUTRAL,NEUTRAL,77.0,77.0,0.0,15.0,15.0,0.0,33.5801,33.5801,0.0,34.0838,34.0838,0.0,29.2672,29.2672,0.0,34.6219,34.6219,0.0,46.1251,46.125,0.00010000000000331966,0.1117,0.1117,0.0,2.5,2.5,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,BEL.NS,2016-01-07,FLOAT_ONLY,False,WATCH - MARKET RISK,WATCH - MARKET RISK,PULLBACK,PULLBACK,STRONG BEAR,STRONG BEAR,88.0,88.0,0.0,74.0,74.0,0.0,31.931,31.9309,9.999999999976694e-05,32.4934,32.4934,0.0,31.093,31.093,0.0,35.5837,35.5837,0.0,35.9943,35.9943,0.0,2.2068,2.2068,0.0,2.5,2.5,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,BEL.NS,2016-01-11,FLOAT_ONLY,False,WATCH - MARKET RISK,WATCH - MARKET RISK,PULLBACK,PULLBACK,STRONG BEAR,STRONG BEAR,86.0,86.0,0.0,64.0,64.0,0.0,32.1021,32.1021,0.0,32.8845,32.8845,0.0,31.4176,31.4176,0.0,35.5837,35.5837,0.0,36.5516,36.5516,0.0,1.8402,1.8401,9.999999999998899e-05,2.5,2.5,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,BEL.NS,2016-12-15,ENTRY_DIFFERENCE,False,WATCH - MARKET RISK,WATCH - MARKET RISK,PULLBACK,PULLBACK,BEAR,BEAR,80.0,80.0,0.0,69.0,69.0,0.0,35.2769,35.2769,0.0,36.1424,36.1423,0.00010000000000331966,34.5196,34.5196,0.0,38.8327,38.8327,0.0,40.1993,40.1993,0.0,1.6579,1.6579,0.0,2.5,2.5,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,BEL.NS,2016-12-20,FLOAT_ONLY,False,WATCH - MARKET RISK,WATCH - MARKET RISK,PULLBACK,PULLBACK,BEAR,BEAR,75.0,75.0,0.0,68.0,68.0,0.0,35.2823,35.2822,9.999999999621423e-05,35.9565,35.9565,0.0,34.3876,34.3876,0.0,38.8327,38.8327,0.0,39.8789,39.8789,0.0,1.8332,1.8332,0.0,2.5,2.5,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,BEL.NS,2016-12-21,FLOAT_ONLY,False,WATCH - MARKET RISK,WATCH - MARKET RISK,PULLBACK,PULLBACK,BEAR,BEAR,75.0,75.0,0.0,68.0,68.0,0.0,35.275,35.275,0.0,36.0024,36.0024,0.0,34.4541,34.4541,0.0,38.8327,38.8327,0.0,39.8731,39.8731,0.0,1.8281,1.828,9.999999999998899e-05,2.5,2.5,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,BEL.NS,2016-12-22,TARGET_DIFFERENCE,False,WATCH,WATCH,PULLBACK,PULLBACK,BEAR,BEAR,68.0,68.0,0.0,70.0,70.0,0.0,34.9388,34.9388,0.0,35.5033,35.5033,0.0,33.9513,33.9513,0.0,38.8327,38.8327,0.0,39.3833,39.3833,0.0,2.1452,2.1453,0.00010000000000021103,2.5,2.5,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,BEL.NS,2017-01-19,FLOAT_ONLY,False,WATCH,WATCH,PULLBACK,PULLBACK,STRONG BULL,STRONG BULL,78.0,78.0,0.0,79.0,79.0,0.0,36.3747,36.3747,0.0,37.2129,37.2129,0.0,35.4993,35.4993,0.0,39.934,39.934,0.0,41.4969,41.4968,9.999999999621423e-05,1.588,1.588,0.0,2.5,2.5,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,BEL.NS,2017-02-07,FLOAT_ONLY,False,WAIT FOR BETTER ENTRY,WAIT FOR BETTER ENTRY,PULLBACK,PULLBACK,STRONG BULL,STRONG BULL,80.0,80.0,0.0,20.0,20.0,0.0,38.5773,38.5773,0.0,39.411,39.411,0.0,37.1951,37.1951,0.0,41.3791,41.3791,0.0,44.9509,44.9509,0.0,0.8882,0.8881,9.999999999998899e-05,2.5,2.5,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,BEL.NS,2017-02-08,TARGET_DIFFERENCE,False,WAIT FOR BETTER ENTRY,WAIT FOR BETTER ENTRY,PULLBACK,PULLBACK,STRONG BULL,STRONG BULL,72.0,72.0,0.0,20.0,20.0,0.0,38.6491,38.6491,0.0,39.4837,39.4837,0.0,37.1951,37.1951,0.0,41.3791,41.3791,0.0,45.2054,45.2054,0.0,0.8282,0.8281,0.00010000000000010001,2.5,2.5,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,BEL.NS,2017-02-09,TARGET_DIFFERENCE,False,WAIT FOR BETTER ENTRY,WAIT FOR BETTER ENTRY,PULLBACK,PULLBACK,STRONG BULL,STRONG BULL,72.0,72.0,0.0,20.0,20.0,0.0,38.7104,38.7104,0.0,39.5236,39.5236,0.0,37.1951,37.1951,0.0,41.3791,41.3791,0.0,45.3448,45.3449,0.00010000000000331966,0.7969,0.7969,0.0,2.5,2.5,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,BEL.NS,2017-02-13,ENTRY_DIFFERENCE,False,WAIT FOR BETTER ENTRY,WAIT FOR BETTER ENTRY,PULLBACK,PULLBACK,STRONG BULL,STRONG BULL,68.0,68.0,0.0,35.0,35.0,0.0,38.3129,38.3129,0.0,38.9479,38.948,0.00010000000000331966,37.1951,37.1951,0.0,41.3791,41.3791,0.0,43.3301,43.3302,9.999999999621423e-05,1.387,1.3869,9.999999999998899e-05,2.5,2.5,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,BEL.NS,2017-02-14,FLOAT_ONLY,False,WATCH,WATCH,PULLBACK,PULLBACK,STRONG BULL,STRONG BULL,67.0,67.0,0.0,91.0,91.0,0.0,38.0581,38.0581,0.0,38.5219,38.5219,0.0,37.0507,37.0507,0.0,41.3791,41.3791,0.0,42.1998,42.1998,0.0,1.9422,1.9421,9.999999999998899e-05,2.5,2.5,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,BEL.NS,2017-02-17,FLOAT_ONLY,False,WATCH,WATCH,PULLBACK,PULLBACK,STRONG BULL,STRONG BULL,64.0,64.0,0.0,87.0,87.0,0.0,38.0867,38.0867,0.0,38.8142,38.8142,0.0,37.1951,37.1951,0.0,41.3791,41.3791,0.0,42.862,42.862,0.0,1.5842,1.5841,9.999999999998899e-05,2.5,2.5,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,BEL.NS,2017-02-23,ENTRY_DIFFERENCE,False,AVOID,AVOID,PULLBACK,PULLBACK,STRONG BULL,STRONG BULL,58.0,58.0,0.0,85.0,85.0,0.0,37.9096,37.9096,0.0,38.4084,38.4083,0.00010000000000331966,37.0069,37.0069,0.0,41.3791,41.3791,0.0,41.912,41.912,0.0,2.1198,2.1198,0.0,2.5,2.5,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,BEL.NS,2017-03-01,ENTRY_DIFFERENCE,False,WAIT FOR BETTER ENTRY,WAIT FOR BETTER ENTRY,PULLBACK,PULLBACK,STRONG BULL,STRONG BULL,57.0,57.0,0.0,35.0,35.0,0.0,37.893,37.893,0.0,38.5537,38.5538,0.00010000000000331966,37.1951,37.1951,0.0,40.5157,40.5157,0.0,41.3791,41.3791,0.0,1.444,1.444,0.0,2.0795,2.0795,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,BEL.NS,2017-03-22,TARGET_DIFFERENCE,False,AVOID,AVOID,PULLBACK,PULLBACK,STRONG BULL,STRONG BULL,56.0,56.0,0.0,92.0,92.0,0.0,38.7985,38.7985,0.0,39.2388,39.2388,0.0,37.7131,37.7131,0.0,42.4789,42.4789,0.0,43.0531,43.053,0.00010000000000331966,2.1237,2.1237,0.0,2.5,2.5,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,BEL.NS,2017-03-30,STOP_DIFFERENCE,False,WATCH,WATCH,PULLBACK,PULLBACK,STRONG BULL,STRONG BULL,68.0,68.0,0.0,95.0,95.0,0.0,38.9678,38.9678,0.0,39.3732,39.3732,0.0,37.8642,37.8643,0.00010000000000331966,42.4789,42.4789,0.0,43.1456,43.1456,0.0,2.0582,2.0582,0.0,2.5,2.5,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,BEL.NS,2017-04-19,SIGNAL_LABEL_DIFFERENCE|SCORE_DIFFERENCE,False,WAIT FOR BETTER ENTRY,WATCH,BREAKOUT,BREAKOUT,STRONG BULL,STRONG BULL,76.0,76.0,0.0,30.0,51.0,21.0,45.7638,45.7638,0.0,46.4502,46.4502,0.0,40.8996,40.8996,0.0,54.7761,54.7761,0.0,60.3267,60.3267,0.0,1.5,1.5,0.0,2.5,2.5,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,BEL.NS,2017-05-05,TARGET_DIFFERENCE,False,WAIT FOR BETTER ENTRY,WAIT FOR BETTER ENTRY,PULLBACK,PULLBACK,STRONG BULL,STRONG BULL,80.0,80.0,0.0,20.0,20.0,0.0,44.9924,44.9924,0.0,45.9419,45.9418,9.999999999621423e-05,43.1314,43.1314,0.0,47.3402,47.3402,0.0,52.968,52.9679,0.00010000000000331966,0.4976,0.4976,0.0,2.5,2.5,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,BEL.NS,2017-07-14,STOP_DIFFERENCE,False,WAIT FOR BETTER ENTRY,WAIT FOR BETTER ENTRY,PULLBACK,PULLBACK,STRONG BULL,STRONG BULL,67.0,67.0,0.0,20.0,20.0,0.0,43.5117,43.5117,0.0,44.3353,44.3353,0.0,41.1167,41.1166,0.00010000000000331966,44.9668,44.9668,0.0,47.956,47.956,0.0,0.1962,0.1962,0.0,1.1249,1.1249,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,BEL.NS,2017-07-27,FLOAT_ONLY,False,WAIT FOR BETTER ENTRY,WAIT FOR BETTER ENTRY,BREAKOUT,BREAKOUT,STRONG BULL,STRONG BULL,69.0,69.0,0.0,20.0,20.0,0.0,45.3524,45.3524,0.0,46.0327,46.0327,0.0,43.274,43.274,0.0,47.956,47.956,0.0,52.9295,52.9294,9.999999999621423e-05,0.6972,0.6972,0.0,2.5,2.5,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,BEL.NS,2017-08-01,FLOAT_ONLY,False,WAIT FOR BETTER ENTRY,WAIT FOR BETTER ENTRY,BREAKOUT,BREAKOUT,STRONG BULL,STRONG BULL,72.0,72.0,0.0,20.0,20.0,0.0,46.1494,46.1494,0.0,46.8417,46.8417,0.0,43.274,43.274,0.0,47.956,47.956,0.0,55.7609,55.7608,9.999999999621423e-05,0.3124,0.3124,0.0,2.5,2.5,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,BEL.NS,2017-08-24,TARGET_DIFFERENCE,False,WATCH,WATCH,BREAKOUT,BREAKOUT,BULL,BULL,78.0,78.0,0.0,81.0,81.0,0.0,48.2968,48.2968,0.0,49.0213,49.0213,0.0,41.1294,41.1294,0.0,60.8591,60.8591,0.0,68.751,68.7509,0.00010000000000331966,1.5,1.5,0.0,2.5,2.5,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,BEL.NS,2017-08-30,FLOAT_ONLY,False,WATCH,WATCH,BREAKOUT,BREAKOUT,BULL,BULL,73.0,73.0,0.0,61.0,61.0,0.0,49.4868,49.4868,0.0,50.2291,50.2291,0.0,44.7613,44.7613,0.0,58.4308,58.4308,0.0,63.8986,63.8987,9.999999999621423e-05,1.5,1.5,0.0,2.5,2.5,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,BEL.NS,2017-09-11,FLOAT_ONLY,False,WAIT FOR BETTER ENTRY,WAIT FOR BETTER ENTRY,PULLBACK,PULLBACK,STRONG BULL,STRONG BULL,79.0,79.0,0.0,35.0,35.0,0.0,47.4478,47.4478,0.0,48.5193,48.5193,0.0,46.2548,46.2548,0.0,50.8467,50.8467,0.0,54.1806,54.1806,0.0,1.0277,1.0278,9.999999999998899e-05,2.5,2.5,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,BEL.NS,2017-09-12,FLOAT_ONLY,False,WATCH,WATCH,BREAKOUT,BREAKOUT,STRONG BULL,STRONG BULL,83.0,83.0,0.0,82.0,82.0,0.0,50.9484,50.9484,0.0,51.7126,51.7126,0.0,47.8824,47.8824,0.0,57.4579,57.458,9.999999999621423e-05,61.2882,61.2882,0.0,1.5,1.5,0.0,2.5,2.5,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
