Mode,Target,Model Variant,Metric,Point Value,Identity Bootstrap Value,Absolute Difference,Absolute Tolerance,Status
TRANSFER,T2_BEFORE_STOP_63,LOGIT_FULL,Top 10% Lift,0.838323353293,0.838323353293,0,0,PASS
TRANSFER,T2_BEFORE_STOP_63,LOGIT_FULL,Top 20% Rows,114,114,0,0,PASS
TRANSFER,T2_BEFORE_STOP_63,LOGIT_FULL,Top 20% Success Rate,0.236842105263,0.236842105263,0,0,PASS
TRANSFER,T2_BEFORE_STOP_63,LOGIT_FULL,Top 20% Lift,0.808383233533,0.808383233533,0,0,PASS
TRANSFER,T2_BEFORE_STOP_63,LOGIT_FULL,Bottom 20% Rows,114,114,0,0,PASS
TRANSFER,T2_BEFORE_STOP_63,LOGIT_FULL,Bottom 20% Success Rate,0.245614035088,0.245614035088,0,0,PASS
TRANSFER,T2_BEFORE_STOP_63,LOGIT_FULL,Bottom 20% Lift,0.838323353293,0.838323353293,0,0,PASS
TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,Rows,570,570,0,0,PASS
TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,Positive Count,167,167,0,1e-14,PASS
TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,Prevalence,0.29298245614,0.29298245614,0,1e-14,PASS
TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,ROC AUC,0.505594270516,0.505594270516,0,1e-14,PASS
TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,Average Precision,0.281156270308,0.281156270308,5.55111512313e-17,1e-14,PASS
TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,Brier Score,0.237513969038,0.237513969038,0,1e-14,PASS
TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,Brier Benchmark Score,0.210619268393,0.210619268393,2.77555756156e-17,1e-14,PASS
TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,Brier Skill Score vs Training Prior,-0.12769344823,-0.12769344823,0,1e-14,PASS
TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,Log Loss,0.68655050599,0.68655050599,0,0,PASS
TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,Accuracy at 0.50,0.626315789474,0.626315789474,0,1e-14,PASS
TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,Precision at 0.50,0.189189189189,0.189189189189,0,1e-14,PASS
TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,Recall at 0.50,0.0838323353293,0.0838323353293,0,1e-14,PASS
TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,Specificity at 0.50,0.85111662531,0.85111662531,0,1e-14,PASS
TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,F1 at 0.50,0.116182572614,0.116182572614,0,1e-14,PASS
TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,Overall Success Rate,0.29298245614,0.29298245614,0,0,PASS
TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,Top 10% Rows,57,57,0,0,PASS
TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,Top 10% Success Rate,0.210526315789,0.210526315789,0,0,PASS
TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,Top 10% Lift,0.718562874251,0.718562874251,0,0,PASS
TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,Top 20% Rows,114,114,0,0,PASS
TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,Top 20% Success Rate,0.263157894737,0.263157894737,0,0,PASS
TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,Top 20% Lift,0.898203592814,0.898203592814,0,0,PASS
TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,Bottom 20% Rows,114,114,0,0,PASS
TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,Bottom 20% Success Rate,0.245614035088,0.245614035088,0,0,PASS
TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,Bottom 20% Lift,0.838323353293,0.838323353293,0,0,PASS
TRANSFER,T2_BEFORE_STOP_63,LOGIT_RULE,Rows,570,570,0,0,PASS
TRANSFER,T2_BEFORE_STOP_63,LOGIT_RULE,Positive Count,167,167,0,1e-14,PASS
TRANSFER,T2_BEFORE_STOP_63,LOGIT_RULE,Prevalence,0.29298245614,0.29298245614,0,1e-14,PASS
TRANSFER,T2_BEFORE_STOP_63,LOGIT_RULE,ROC AUC,0.46034234261,0.46034234261,0,1e-14,PASS
TRANSFER,T2_BEFORE_STOP_63,LOGIT_RULE,Average Precision,0.274339737626,0.274339737626,5.55111512313e-17,1e-14,PASS
TRANSFER,T2_BEFORE_STOP_63,LOGIT_RULE,Brier Score,0.210973366202,0.210973366202,2.77555756156e-17,1e-14,PASS
TRANSFER,T2_BEFORE_STOP_63,LOGIT_RULE,Brier Benchmark Score,0.210619268393,0.210619268393,2.77555756156e-17,1e-14,PASS
TRANSFER,T2_BEFORE_STOP_63,LOGIT_RULE,Brier Skill Score vs Training Prior,-0.00168122229115,-0.00168122229115,0,1e-14,PASS
TRANSFER,T2_BEFORE_STOP_63,LOGIT_RULE,Log Loss,0.613808386647,0.613808386647,0,0,PASS
TRANSFER,T2_BEFORE_STOP_63,LOGIT_RULE,Accuracy at 0.50,0.70701754386,0.70701754386,0,1e-14,PASS
TRANSFER,T2_BEFORE_STOP_63,LOGIT_RULE,Precision at 0.50,0,0,0,1e-14,PASS
TRANSFER,T2_BEFORE_STOP_63,LOGIT_RULE,Recall at 0.50,0,0,0,1e-14,PASS
TRANSFER,T2_BEFORE_STOP_63,LOGIT_RULE,Specificity at 0.50,1,1,0,1e-14,PASS
TRANSFER,T2_BEFORE_STOP_63,LOGIT_RULE,F1 at 0.50,0,0,0,1e-14,PASS
TRANSFER,T2_BEFORE_STOP_63,LOGIT_RULE,Overall Success Rate,0.29298245614,0.29298245614,0,0,PASS
TRANSFER,T2_BEFORE_STOP_63,LOGIT_RULE,Top 10% Rows,57,57,0,0,PASS
TRANSFER,T2_BEFORE_STOP_63,LOGIT_RULE,Top 10% Success Rate,0.263157894737,0.263157894737,0,0,PASS
TRANSFER,T2_BEFORE_STOP_63,LOGIT_RULE,Top 10% Lift,0.898203592814,0.898203592814,0,0,PASS
TRANSFER,T2_BEFORE_STOP_63,LOGIT_RULE,Top 20% Rows,114,114,0,0,PASS
TRANSFER,T2_BEFORE_STOP_63,LOGIT_RULE,Top 20% Success Rate,0.245614035088,0.245614035088,0,0,PASS
TRANSFER,T2_BEFORE_STOP_63,LOGIT_RULE,Top 20% Lift,0.838323353293,0.838323353293,0,0,PASS
TRANSFER,T2_BEFORE_STOP_63,LOGIT_RULE,Bottom 20% Rows,114,114,0,0,PASS
TRANSFER,T2_BEFORE_STOP_63,LOGIT_RULE,Bottom 20% Success Rate,0.359649122807,0.359649122807,0,0,PASS
TRANSFER,T2_BEFORE_STOP_63,LOGIT_RULE,Bottom 20% Lift,1.22754491018,1.22754491018,0,0,PASS
TRANSFER,T2_BEFORE_STOP_63,RF_FULL,Rows,570,570,0,0,PASS
TRANSFER,T2_BEFORE_STOP_63,RF_FULL,Positive Count,167,167,0,1e-14,PASS
TRANSFER,T2_BEFORE_STOP_63,RF_FULL,Prevalence,0.29298245614,0.29298245614,0,1e-14,PASS
TRANSFER,T2_BEFORE_STOP_63,RF_FULL,ROC AUC,0.481077547139,0.481077547139,0,1e-14,PASS
TRANSFER,T2_BEFORE_STOP_63,RF_FULL,Average Precision,0.282164091149,0.282164091149,5.55111512313e-17,1e-14,PASS
TRANSFER,T2_BEFORE_STOP_63,RF_FULL,Brier Score,0.224166367262,0.224166367262,0,1e-14,PASS
TRANSFER,T2_BEFORE_STOP_63,RF_FULL,Brier Benchmark Score,0.210619268393,0.210619268393,2.77555756156e-17,1e-14,PASS
TRANSFER,T2_BEFORE_STOP_63,RF_FULL,Brier Skill Score vs Training Prior,-0.0643203206039,-0.0643203206039,0,1e-14,PASS
TRANSFER,T2_BEFORE_STOP_63,RF_FULL,Log Loss,0.654497895763,0.654497895763,0,0,PASS
TRANSFER,T2_BEFORE_STOP_63,RF_FULL,Accuracy at 0.50,0.685964912281,0.685964912281,0,1e-14,PASS
TRANSFER,T2_BEFORE_STOP_63,RF_FULL,Precision at 0.50,0.125,0.125,0,1e-14,PASS
TRANSFER,T2_BEFORE_STOP_63,RF_FULL,Recall at 0.50,0.0119760479042,0.0119760479042,0,1e-14,PASS
TRANSFER,T2_BEFORE_STOP_63,RF_FULL,Specificity at 0.50,0.965260545906,0.965260545906,0,1e-14,PASS
TRANSFER,T2_BEFORE_STOP_63,RF_FULL,F1 at 0.50,0.0218579234973,0.0218579234973,0,1e-14,PASS
TRANSFER,T2_BEFORE_STOP_63,RF_FULL,Overall Success Rate,0.29298245614,0.29298245614,0,0,PASS
TRANSFER,T2_BEFORE_STOP_63,RF_FULL,Top 10% Rows,57,57,0,0,PASS
TRANSFER,T2_BEFORE_STOP_63,RF_FULL,Top 10% Success Rate,0.210526315789,0.210526315789,0,0,PASS
TRANSFER,T2_BEFORE_STOP_63,RF_FULL,Top 10% Lift,0.718562874251,0.718562874251,0,0,PASS
TRANSFER,T2_BEFORE_STOP_63,RF_FULL,Top 20% Rows,114,114,0,0,PASS
TRANSFER,T2_BEFORE_STOP_63,RF_FULL,Top 20% Success Rate,0.280701754386,0.280701754386,0,0,PASS
TRANSFER,T2_BEFORE_STOP_63,RF_FULL,Top 20% Lift,0.958083832335,0.958083832335,0,0,PASS
TRANSFER,T2_BEFORE_STOP_63,RF_FULL,Bottom 20% Rows,114,114,0,0,PASS
TRANSFER,T2_BEFORE_STOP_63,RF_FULL,Bottom 20% Success Rate,0.228070175439,0.228070175439,0,0,PASS
TRANSFER,T2_BEFORE_STOP_63,RF_FULL,Bottom 20% Lift,0.778443113772,0.778443113772,0,0,PASS
